5.653400e-02 3.016695e+21 1.668825e+19 2.194940e+18 1.449330e+19 1.199665e+20 1.002720e+13 1.764145e+13 8.172985e+12 3.007815e+13 1.057710e+13
5.699400e-02 3.017270e+21 1.660890e+19 2.184541e+18 1.442430e+19 1.194330e+20 9.968660e+12 1.751600e+13 8.147245e+12 2.982015e+13 1.053955e+13
5.745400e-02 3.017860e+21 1.654245e+19 2.175834e+18 1.436660e+19 1.189410e+20 9.911515e+12 1.737575e+13 8.122865e+12 2.959940e+13 1.050385e+13
5.791400e-02 3.018375e+21 1.647795e+19 2.167381e+18 1.431055e+19 1.184100e+20 9.851720e+12 1.726075e+13 8.097715e+12 2.938160e+13 1.046730e+13
5.837400e-02 3.019090e+21 1.641005e+19 2.158486e+18 1.425160e+19 1.179710e+20 9.799315e+12 1.713635e+13 8.073235e+12 2.916500e+13 1.043060e+13
5.883400e-02 3.019555e+21 1.634900e+19 2.150486e+18 1.419855e+19 1.174895e+20 9.741775e+12 1.702330e+13 8.049355e+12 2.897675e+13 1.039530e+13
5.929400e-02 3.020115e+21 1.628210e+19 2.141716e+18 1.414040e+19 1.171025e+20 9.687795e+12 1.691565e+13 8.026365e+12 2.876410e+13 1.035950e+13
5.975400e-02 3.020530e+21 1.621895e+19 2.133436e+18 1.408550e+19 1.166475e+20 9.631125e+12 1.679480e+13 8.001525e+12 2.856195e+13 1.032340e+13
6.021400e-02 3.020960e+21 1.615490e+19 2.125043e+18 1.402985e+19 1.162340e+20 9.573570e+12 1.668475e+13 7.977445e+12 2.835440e+13 1.028885e+13
6.067400e-02 3.021350e+21 1.608910e+19 2.116421e+18 1.397270e+19 1.157615e+20 9.526875e+12 1.658250e+13 7.953520e+12 2.815410e+13 1.025410e+13
6.113400e-02 3.021945e+21 1.602605e+19 2.108146e+18 1.391785e+19 1.152610e+20 9.473540e+12 1.646130e+13 7.929105e+12 2.795265e+13 1.021855e+13
6.159400e-02 3.022400e+21 1.596320e+19 2.099909e+18 1.386325e+19 1.148100e+20 9.419580e+12 1.635985e+13 7.905550e+12 2.775160e+13 1.018300e+13
6.205400e-02 3.023005e+21 1.590220e+19 2.091912e+18 1.381025e+19 1.143860e+20 9.368330e+12 1.627320e+13 7.882145e+12 2.755800e+13 1.014885e+13
6.251400e-02 3.023460e+21 1.584265e+19 2.084113e+18 1.375855e+19 1.139425e+20 9.312990e+12 1.618830e+13 7.858380e+12 2.737325e+13 1.011485e+13
6.297400e-02 3.023900e+21 1.578975e+19 2.077173e+18 1.371255e+19 1.135310e+20 9.261975e+12 1.611040e+13 7.834355e+12 2.721160e+13 1.008035e+13
6.343400e-02 3.024345e+21 1.573575e+19 2.070091e+18 1.366560e+19 1.132025e+20 9.211085e+12 1.602325e+13 7.810940e+12 2.704460e+13 1.004795e+13
6.389400e-02 3.024770e+21 1.568220e+19 2.063075e+18 1.361915e+19 1.128535e+20 9.163120e+12 1.593960e+13 7.788040e+12 2.688105e+13 1.001540e+13
6.435400e-02 3.025185e+21 1.562445e+19 2.055503e+18 1.356895e+19 1.125050e+20 9.114815e+12 1.584450e+13 7.765805e+12 2.671010e+13 9.982095e+12
6.481400e-02 3.025630e+21 1.556925e+19 2.048265e+18 1.352095e+19 1.121660e+20 9.068925e+12 1.575890e+13 7.744065e+12 2.653245e+13 9.950085e+12
6.527400e-02 3.025960e+21 1.552175e+19 2.042038e+18 1.347970e+19 1.118495e+20 9.018790e+12 1.567795e+13 7.720935e+12 2.638780e+13 9.918235e+12
6.573400e-02 3.026365e+21 1.546655e+19 2.034801e+18 1.343170e+19 1.115255e+20 8.968425e+12 1.558400e+13 7.697585e+12 2.621960e+13 9.887740e+12
6.619400e-02 3.026710e+21 1.541225e+19 2.027678e+18 1.338455e+19 1.112840e+20 8.916970e+12 1.550665e+13 7.674815e+12 2.606405e+13 9.857985e+12
6.665400e-02 3.026995e+21 1.536685e+19 2.021729e+18 1.334510e+19 1.110205e+20 8.869460e+12 1.542705e+13 7.651885e+12 2.591940e+13 9.826485e+12
6.711400e-02 3.027365e+21 1.531815e+19 2.015343e+18 1.330280e+19 1.107135e+20 8.827220e+12 1.534645e+13 7.628830e+12 2.577585e+13 9.795385e+12
6.757400e-02 3.027685e+21 1.526770e+19 2.008733e+18 1.325900e+19 1.103610e+20 8.782525e+12 1.527720e+13 7.605920e+12 2.562040e+13 9.766060e+12
6.803400e-02 3.028005e+21 1.522640e+19 2.003309e+18 1.322310e+19 1.100760e+20 8.739800e+12 1.519380e+13 7.583985e+12 2.549930e+13 9.736415e+12
6.849400e-02 3.028385e+21 1.517500e+19 1.996569e+18 1.317840e+19 1.098180e+20 8.697385e+12 1.510905e+13 7.561930e+12 2.534865e+13 9.708540e+12
6.895400e-02 3.028680e+21 1.512985e+19 1.990649e+18 1.313920e+19 1.095530e+20 8.655930e+12 1.502870e+13 7.540040e+12 2.521370e+13 9.678630e+12
6.941400e-02 3.028965e+21 1.508010e+19 1.984125e+18 1.309595e+19 1.092105e+20 8.613765e+12 1.495310e+13 7.517965e+12 2.507015e+13 9.648740e+12
6.987400e-02 3.029345e+21 1.503245e+19 1.977879e+18 1.305460e+19 1.088550e+20 8.574820e+12 1.488075e+13 7.496115e+12 2.492895e+13 9.619705e+12
7.033400e-02 3.029725e+21 1.498855e+19 1.972120e+18 1.301640e+19 1.085380e+20 8.531900e+12 1.480275e+13 7.474905e+12 2.479525e+13 9.589790e+12
7.079400e-02 3.030070e+21 1.494135e+19 1.965929e+18 1.297540e+19 1.082980e+20 8.494620e+12 1.473160e+13 7.453805e+12 2.466225e+13 9.560040e+12
7.125400e-02 3.030370e+21 1.489650e+19 1.960053e+18 1.293645e+19 1.079990e+20 8.456645e+12 1.465530e+13 7.432085e+12 2.453520e+13 9.530785e+12
7.171400e-02 3.030705e+21 1.485710e+19 1.954885e+18 1.290220e+19 1.077555e+20 8.419210e+12 1.458720e+13 7.410530e+12 2.441655e+13 9.502830e+12
7.217400e-02 3.031010e+21 1.481370e+19 1.949188e+18 1.286450e+19 1.074555e+20 8.379335e+12 1.451390e+13 7.390480e+12 2.428785e+13 9.475255e+12
7.263400e-02 3.031355e+21 1.476940e+19 1.943385e+18 1.282605e+19 1.071400e+20 8.339890e+12 1.444780e+13 7.369155e+12 2.416035e+13 9.447870e+12
7.309400e-02 3.031655e+21 1.471925e+19 1.936811e+18 1.278250e+19 1.069105e+20 8.302675e+12 1.437575e+13 7.347725e+12 2.402350e+13 9.419270e+12
